#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
21854000	10927.000001996747	-114760890.99562031	-114754470.39341488	300.18307018039087	17.17406779770815	0.9963548302450508	1.36
21854100	10927.050001996757	-114760923.84140761	-114754459.82015066	302.21304552797983	17.17406779770815	0.9963548302450508	1.36
21854200	10927.100001996767	-114760860.13790704	-114754478.0990607	298.3801135172498	17.17406779770815	0.9963548302450508	1.36
21854300	10927.150001996777	-114760858.82587834	-114754517.00301841	296.49989140052566	17.257640245908505	0.9915298477298679	1.36
21854400	10927.200001996787	-114760934.20743592	-114754495.7462112	301.01803473205615	17.267126981223143	0.9909850911393706	1.36
21854500	10927.250001996797	-114760849.94714974	-114754377.56629801	302.60388251524046	17.267126981223143	0.9909850911393706	1.36
21854600	10927.300001996808	-114760911.77274662	-114754359.76106665	306.3268707555809	17.24529991446753	0.9922393631929386	1.36
21854700	10927.350001996818	-114760965.91646552	-114754444.2739076	304.9070200923486	17.198811153583357	0.9949214077879645	1.36
21854800	10927.400001996828	-114760943.10118775	-114754438.0837767	304.12974290417435	17.150785937027457	0.9977073626847579	1.36
21854900	10927.450001996838	-114760887.54528528	-114754512.51620483	298.0523852174563	17.11595073452901	0.9997379444825427	1.36
21855000	10927.500001996848	-114760869.06671306	-114754536.17352581	296.0824015023779	17.04572107001168	1.0038569406903228	1.36
21855100	10927.550001996859	-114760774.98624258	-114754526.31486517	292.1447706314665	17.03575828223219	1.0044440125127432	1.36
21855200	10927.600001996869	-114761089.57767478	-114754563.3446168	305.1216402099471	17.113433662349703	0.9998849875959415	1.36
21855300	10927.650001996879	-114760907.78658308	-114754602.78302953	294.77847461205386	17.081155560785632	1.0017744610023018	1.36
21855400	10927.70000199689	-114760822.50471729	-114754481.98827495	296.4388123259974	17.155962462412923	0.9974063211371609	1.36
21855500	10927.7500019969	-114760932.37460193	-114754434.78659332	303.78239529369426	17.20499612918762	0.9945637462930638	1.36
21855600	10927.80000199691	-114760839.6712608	-114754432.4113922	299.55927454537084	17.276634545786536	0.990439738703374	1.36
21855700	10927.85000199692	-114760905.44295928	-114754476.5182414	300.5721734540914	17.26214904518905	0.9912708643870419	1.36
21855800	10927.90000199693	-114760699.30422041	-114754466.84195879	291.3869441864736	17.26214904518905	0.9912708643870419	1.36
21855900	10927.95000199694	-114760834.2628982	-114754492.75958224	296.4849517287844	17.26214904518905	0.9912708643870419	1.36
21856000	10928.00000199695	-114760809.76501873	-114754403.97979201	299.4903304629842	17.199969138889077	0.9948544248555383	1.36
21856100	10928.05000199696	-114760787.23017457	-114754488.6191047	294.47960617001235	17.217835875507127	0.9938220766492529	1.36
21856200	10928.10000199697	-114760813.72113581	-114754448.44088697	297.59659709811933	17.129091338118155	0.9989709942828999	1.36
21856300	10928.15000199698	-114760925.63417965	-114754562.31293578	297.5050075387693	17.129091338118155	0.9989709942828999	1.36
21856400	10928.200001996991	-114760898.36201048	-114754525.94588667	297.93022138902603	17.142851452685615	0.9981691466224426	1.36
21856500	10928.250001997001	-114760942.78069219	-114754451.20398675	303.5013482230092	17.129515879591516	0.9989462355786412	1.36
21856600	10928.300001997011	-114760770.3340492	-114754351.6288409	300.0943796805276	17.135725431341037	0.9985842428302356	1.36
21856700	10928.350001997022	-114760677.26514281	-114754277.12980768	299.2261805046563	17.257859984812256	0.9915172228921436	1.36
21856800	10928.400001997032	-114760818.04782589	-114754269.94417052	306.1441584818	17.18339436970911	0.9958140421526142	1.36
21856900	10928.450001997042	-114760599.99566607	-114754213.513916	298.58783304888743	17.18339436970911	0.9958140421526142	1.36
21857000	10928.500001997052	-114760830.87265609	-114754302.63801551	305.21522040590656	17.205988810730666	0.9945063659771058	1.36
21857100	10928.550001997062	-114760702.51418376	-114754280.90044196	300.2303626439016	17.224826827717983	0.993418719174984	1.36
21857200	10928.600001997072	-114760752.91711853	-114754211.21713684	305.84476687299707	17.224826827717983	0.993418719174984	1.36
21857300	10928.650001997083	-114760824.733163	-114754255.57836916	307.12836450751513	17.089824475856307	1.0012663049510406	1.36
21857400	10928.700001997093	-114760894.58617215	-114754296.39936905	308.48570099933784	17.050685800438444	1.0035646428229001	1.36
21857500	10928.750001997103	-114760619.32054687	-114754258.31794707	297.3966037352465	17.137913294664685	0.9984567613916907	1.36
21857600	10928.800001997113	-114760633.3322122	-114754249.3132603	298.47268959413447	17.063966265322136	1.0027835931659623	1.36
21857700	10928.850001997123	-114760813.12020664	-114754202.55211335	309.06456472321474	17.048441808346432	1.0036967364856308	1.36
21857800	10928.900001997134	-114761005.3073731	-114754243.54652688	316.13329493133773	17.1223440450775	0.9993646524187133	1.36
21857900	10928.950001997144	-114760463.5196421	-114754195.26755363	293.06022961392796	17.10571507654661	1.0003361641784725	1.36
21858000	10929.000001997154	-114760903.30465296	-114754235.67021808	311.73259321522966	17.082550213512096	1.001692674180904	1.36
21858100	10929.050001997164	-114760781.10069697	-114754227.98321946	306.37857021990493	17.05877418802152	1.003088804424059	1.36
21858200	10929.100001997174	-114760778.84721254	-114754145.80973586	310.1150780977963	17.176513118922657	0.9962129849481209	1.36
21858300	10929.150001997185	-114760802.9594958	-114754236.51110303	307.0018318618933	17.20266258609381	0.9946986589759058	1.36
21858400	10929.200001997195	-114760999.20293422	-114754245.04341552	315.7779092902667	17.20266258609381	0.9946986589759058	1.36
21858500	10929.250001997205	-114760923.9215315	-114754235.82153617	312.6894216517682	17.203003299973318	0.9946789584833156	1.36
21858600	10929.300001997215	-114760717.34211121	-114754274.01453449	301.24555178426317	17.203003299973318	0.9946789584833156	1.36
21858700	10929.350001997225	-114760737.16275859	-114754275.98652974	302.0800316385343	17.052403002887928	1.0034635823645834	1.36
21858800	10929.400001997235	-114760669.28280024	-114754324.88223921	296.62040692312297	17.001050368112512	1.0064946009040174	1.36
21858900	10929.450001997246	-114760740.73327945	-114754239.78869382	303.9393256820897	17.038364108252292	1.0042903941062513	1.36
21859000	10929.500001997256	-114760721.98428911	-114754299.97219226	300.2489869780259	17.028294303489993	1.0048842884807	1.36
21859100	10929.550001997266	-114760846.54689214	-114754321.57950668	305.0624660932481	17.04259217406048	1.004041241522334	1.36
21859200	10929.600001997276	-114760843.9879354	-114754276.18147074	307.065325935209	17.04259217406048	1.004041241522334	1.36
21859300	10929.650001997286	-114760950.46757792	-114754307.36047462	310.5858643793755	17.04259217406048	1.004041241522334	1.36
21859400	10929.700001997297	-114760827.42232107	-114754407.47918293	300.15225674005194	17.108657225024732	1.000164137964823	1.36
21859500	10929.750001997307	-114760669.21269184	-114754490.47768433	288.8750283918711	17.095474175291837	1.0009354072163599	1.36
21859600	10929.800001997317	-114760968.36525191	-114754550.01710932	300.07768575067934	17.008713063416025	1.0060411591049463	1.36
21859700	10929.850001997327	-114761079.37189424	-114754624.23826441	301.7975213898709	17.014557873079024	1.0056955656941757	1.36
21859800	10929.900001997337	-114760940.95787367	-114754517.50161678	300.3165059399396	17.210273663104914	0.9942587631180881	1.36
21859900	10929.950001997347	-114760884.57068585	-114754511.21811093	297.97400338287173	17.210273663104914	0.9942587631180881	1.36
21860000	10930.000001997358	-114760822.75510445	-114754568.58489288	292.40185818593346	17.263750483632965	0.9911789110613687	1.36
21860100	10930.050001997368	-114760982.80257541	-114754587.82981502	298.9848141211885	17.325070571618486	0.987670747687117	1.36
21860200	10930.100001997378	-114760838.068783	-114754609.01733619	291.2274780136155	17.30788174509675	0.9886516245727244	1.36
21860300	10930.150001997388	-114760743.27721298	-114754694.03706294	282.8207421047761	17.168446603214136	0.9966810510392381	1.36
21860400	10930.200001997398	-114760999.52843753	-114754659.73974644	296.4047876970821	17.118581548547553	0.9995843029794921	1.36
21860500	10930.250001997409	-114761059.82667275	-114754661.11740735	299.15950732116005	17.118581548547553	0.9995843029794921	1.36
21860600	10930.300001997419	-114761056.18604349	-114754640.6208857	299.9475725778933	17.14921495109249	0.9977987595351947	1.36
21860700	10930.350001997429	-114760902.43330565	-114754606.24058925	294.3665406435229	17.120185055292396	0.9994906801496751	1.36
21860800	10930.40000199744	-114760932.8703685	-114754652.2526108	293.6383630090211	17.139104534935996	0.9983873644228521	1.36
21860900	10930.45000199745	-114761072.99703722	-114754694.68765931	298.2057492993227	17.141582770423728	0.9982430230845898	1.36
21861000	10930.50000199746	-114761108.02119279	-114754691.23548189	300.00463722243325	17.141582770423728	0.9982430230845898	1.36
21861100	10930.55000199747	-114761048.79962234	-114754723.47695222	295.72845634183096	17.163996097989447	0.996939483527784	1.36
21861200	10930.60000199748	-114761036.70592263	-114754839.29961531	289.7479695778729	17.087667801116243	1.001392677126173	1.36
21861300	10930.65000199749	-114761297.16865917	-114754816.79901446	302.97738336862926	17.073700283891114	1.0022118885000586	1.36
21861400	10930.7000019975	-114761149.93099518	-114754793.20119236	297.1968372225307	17.159477636590083	0.9972019992447086	1.36
21861500	10930.75000199751	-114761154.97880027	-114754787.85441507	297.68281619307555	17.13244241186992	0.9987755974213642	1.36
21861600	10930.80000199752	-114760879.23243165	-114754623.09522177	292.49382145866394	17.225032829547118	0.9934068384386585	1.36
21861700	10930.85000199753	-114760925.5941177	-114754493.9471925	300.69944509111684	17.26250001270161	0.9912507106509496	1.36
21861800	10930.900001997541	-114760877.56485319	-114754525.49875309	296.9787946539969	17.230684717217535	0.9930809881341566	1.36
21861900	10930.950001997551	-114761016.19921446	-114754595.78456834	300.1743012012953	17.25385257772126	0.9917475142506655	1.36
21862000	10931.000001997561	-114760901.56696609	-114754560.36672777	296.4707819083676	17.25385257772126	0.9917475142506655	1.36
21862100	10931.050001997572	-114760857.058145	-114754558.26732376	294.48801010397307	17.185854403620947	0.9956714983921443	1.36
21862200	10931.100001997582	-114760859.34167588	-114754442.2351666	300.0196355419906	17.185854403620947	0.9956714983921443	1.36
21862300	10931.150001997592	-114760936.1203938	-114754444.84118284	303.48743943280016	17.15029661131253	0.9977358288903052	1.36
21862400	10931.200001997602	-114760843.1416268	-114754490.01498939	297.02837806282776	17.15029661131253	0.9977358288903052	1.36
21862500	10931.250001997612	-114760897.70098838	-114754443.53776981	301.7521516529434	17.150251899296666	0.9977384300637732	1.36
21862600	10931.300001997623	-114760785.56760384	-114754391.13420059	298.9595975018231	17.161374398871054	0.9970917834138135	1.36
21862700	10931.350001997633	-114760741.95516878	-114754408.55732681	296.10599567586826	17.15159527922049	0.9976602832934958	1.36
21862800	10931.400001997643	-114760837.07224211	-114754332.50685938	304.10860917829444	17.149807770050824	0.9977642685351096	1.36
21862900	10931.450001997653	-114760819.7654818	-114754252.92569833	307.02013059143394	17.149807770050824	0.9977642685351096	1.36
21863000	10931.500001997663	-114760793.7101942	-114754309.72599982	303.1463747790143	17.106951198500354	1.0002638814274833	1.36
21863100	10931.550001997673	-114760760.65908943	-114754236.87859575	305.00697522093867	17.10109972754592	1.0006061409980485	1.36
21863200	10931.600001997684	-114761036.19513284	-114754361.27651267	312.0731514738839	17.143898122975582	0.998108206340213	1.36
21863300	10931.650001997694	-114760855.62092271	-114754273.93555008	307.71420793692585	17.10084375403755	1.0006211185434895	1.36
21863400	10931.700001997704	-114760793.3145825	-114754320.44788207	302.6265974492817	17.069546361330215	1.0024557796080187	1.36
21863500	10931.750001997714	-114760784.92661272	-114754188.03093581	308.4253368446633	17.065399188412094	1.0026993928639938	1.36
21863600	10931.800001997724	-114760809.24421345	-114754199.3166192	309.0346194058013	17.08381192257433	1.0016186950988162	1.36
21863700	10931.850001997735	-114760696.58000813	-114754215.67714232	303.00231310989494	17.09609251251659	1.0008992050478585	1.36
21863800	10931.900001997745	-114760818.74890994	-114754240.53923783	307.5517081550384	16.96726080159369	1.0084989913984976	1.36
21863900	10931.950001997755	-114760789.59883708	-114754276.51414874	304.50691314274945	17.043531153019046	1.0039859258960793	1.36
21864000	10932.000001997765	-114760831.17312068	-114754237.7925928	308.26099272324194	17.112166517161324	0.999959028451592	1.36
21864100	10932.050001997775	-114760818.15799624	-114754285.76367047	305.4096985920227	17.112166517161324	0.999959028451592	1.36
21864200	10932.100001997786	-114760787.04488808	-114754312.28959164	302.7148951712	17.15538561817688	0.9974398585988155	1.36
21864300	10932.150001997796	-114760922.0185891	-114754345.34188856	307.48003697836873	17.08413889162351	1.0015995253698382	1.36
21864400	10932.200001997806	-114760917.82210034	-114754392.42707452	305.0824596074749	17.249274601018623	0.9920107251462049	1.36
21864500	10932.250001997816	-114760929.23975472	-114754396.16112323	305.441692007143	17.26569448325906	0.9910673110655291	1.36
21864600	10932.300001997826	-114760867.53434366	-114754361.96627638	304.15548779144353	17.149585175679658	0.9977772190938345	1.36
21864700	10932.350001997836	-114760767.65490662	-114754383.24056408	298.4911753333989	17.234339215145294	0.992870407828876	1.36
21864800	10932.400001997847	-114760816.15489899	-114754385.95713535	300.6316922926649	17.23634779824349	0.9927547068263664	1.36
21864900	10932.450001997857	-114760821.9488578	-114754415.72776133	299.5107087260393	17.23634779824349	0.9927547068263664	1.36
21865000	10932.500001997867	-114760877.83026357	-114754509.96235354	297.7175782860257	17.220369779616632	0.9936758399611697	1.36
21865100	10932.550001997877	-114760850.9987758	-114754560.36215004	294.1067761698196	17.155101681268714	0.9974563673898907	1.36
21865200	10932.600001997887	-114760850.36780016	-114754410.84938902	301.06746147718854	17.10424863559588	1.000421928478729	1.36
21865300	10932.650001997898	-114760933.41120476	-114754311.20719647	309.6085798439345	17.10424863559588	1.000421928478729	1.36
21865400	10932.700001997908	-114760948.38936451	-114754315.25637463	310.1195436366121	17.10424863559588	1.000421928478729	1.36
21865500	10932.750001997918	-114760651.60045919	-114754408.40095375	291.88894364245726	16.985405137410247	1.0074216815420323	1.36
21865600	10932.800001997928	-114760836.28602643	-114754444.48585738	298.8364856341326	17.06205383910772	1.0028959916877958	1.36
21865700	10932.850001997938	-114760872.19655253	-114754389.17024092	303.10159078777053	17.06205383910772	1.0028959916877958	1.36
21865800	10932.900001997948	-114760860.62866586	-114754451.35310407	299.6535144548621	16.992407244517782	1.0070065505711752	1.36
21865900	10932.950001997959	-114761010.33013949	-114754457.54844743	306.36287120874914	16.967173512546147	1.0085041797061638	1.36
21866000	10933.000001997969	-114760911.73268467	-114754563.30270426	296.8087947788032	16.966971524746373	1.0085161857108904	1.36
21866100	10933.050001997979	-114761096.94406494	-114754548.2229656	306.17302590313557	17.018714934551262	1.0054499103491614	1.36
21866200	10933.10000199799	-114760910.02504426	-114754473.37378027	300.93341345336444	17.041425500019905	1.0041099792492427	1.36
21866300	10933.150001998	-114760833.19624892	-114754344.14721407	303.3831717818388	17.113544728462546	0.9998784983886716	1.36
21866400	10933.20000199801	-114760771.67612436	-114754279.02623501	303.55152290015826	17.13566626792396	0.9985876905897287	1.36
21866500	10933.25000199802	-114760866.25236142	-114754346.98528525	304.7959589515257	17.115099423129543	0.9997876718190645	1.36
21866600	10933.30000199803	-114760890.27951303	-114754271.63980117	309.4419379300321	17.12422250072047	0.9992550262928764	1.36
21866700	10933.35000199804	-114760783.1839181	-114754231.661566	306.3039931593577	17.12422250072047	0.9992550262928764	1.36
21866800	10933.40000199805	-114760998.15130815	-114754340.55208226	311.26341606576665	17.05401361531952	1.0033688134171168	1.36
21866900	10933.45000199806	-114760635.43546432	-114754347.96118903	293.9589264761149	17.06912649176391	1.0024804382027996	1.36
21867000	10933.50000199807	-114760895.41244976	-114754401.93852162	303.59004926958005	16.997494910280707	1.0067051348168288	1.36
21867100	10933.550001998081	-114760831.76904212	-114754435.83056596	299.02996432916683	16.905005984469152	1.012212916157677	1.36
21867200	10933.600001998091	-114760663.5789808	-114754420.75283526	291.87148790920793	17.053591949542437	1.0033936226357063	1.36
21867300	10933.650001998101	-114760736.48170553	-114754373.07435164	297.5090334496405	17.0703553218135	1.0024082734432873	1.36
21867400	10933.700001998111	-114760824.91344175	-114754374.87187631	301.5594515834381	17.174619666179066	0.9963228145831414	1.36
21867500	10933.750001998122	-114760908.65292265	-114754462.29470387	301.3872437009355	17.12497383885797	0.9992111851508458	1.36
21867600	10933.800001998132	-114761064.12331636	-114754517.43867506	306.0778151728361	17.11114192359312	1.000018904735337	1.36
21867700	10933.850001998142	-114760978.0201807	-114754500.1000358	302.8628616545332	17.10095223341501	1.000614771133443	1.36
21867800	10933.900001998152	-114760744.10349059	-114754435.30791034	294.9557636231286	17.10095223341501	1.000614771133443	1.36
21867900	10933.950001998162	-114760986.42818145	-114754482.86925639	304.06155416008556	17.073126422332443	1.002245574824533	1.36
21868000	10934.000001998173	-114760884.91622013	-114754500.53436248	298.4896565639476	17.034759779734937	1.0045028885912917	1.36
21868100	10934.050001998183	-114760770.47426601	-114754434.20437357	296.24027294452094	17.13734934508723	0.9984896182388819	1.36
21868200	10934.100001998193	-114760826.22046271	-114754414.28993279	299.77764245033285	17.15795499794898	0.9972904933745287	1.36
21868300	10934.150001998203	-114760861.87058617	-114754439.15831356	300.2817223666673	17.151627790115892	0.9976583922293057	1.36
21868400	10934.200001998213	-114760804.43177228	-114754386.55534428	300.0556316297957	17.1850871325782	0.9957159526275469	1.36
21868500	10934.250001998224	-114760889.90894005	-114754439.43583569	301.5796273667074	17.1850871325782	0.9957159526275469	1.36
21868600	10934.300001998234	-114761066.00622779	-114754416.49824984	310.88512512437103	17.1850871325782	0.9957159526275469	1.36
21868700	10934.350001998244	-114760961.52467479	-114754414.23686352	306.10601523921906	17.141533088664882	0.998245916318753	1.36
21868800	10934.400001998254	-114760846.76723284	-114754377.54914555	302.4560134669307	17.21030429679415	0.9942569933751804	1.36
21868900	10934.450001998264	-114760973.43809573	-114754414.74774203	306.6391194698635	17.21030429679415	0.9942569933751804	1.36
21869000	10934.500001998274	-114760900.06965089	-114754473.38885194	300.46726328394	17.190962320630977	0.9953756564672896	1.36
21869100	10934.550001998285	-114760946.94713448	-114754422.98708627	305.0153699528809	17.190962320630977	0.9953756564672896	1.36
21869200	10934.600001998295	-114760876.24781674	-114754458.51762296	300.0487947264375	17.161150357696712	0.997104800583958	1.36
21869300	10934.650001998305	-114760908.63789941	-114754413.85072052	303.65144781609445	17.21527134250582	0.9939701248247529	1.36
21869400	10934.700001998315	-114760946.49142985	-114754551.12198804	299.0033602075827	17.18661981200958	0.9956271560301482	1.36
21869500	10934.750001998325	-114761073.7832529	-114754655.2691158	300.0854465082819	17.141029179781313	0.9982752625721164	1.36
21869600	10934.800001998336	-114760994.93132931	-114754672.89083669	295.57500436304275	17.171327038559408	0.9965138609716951	1.36
21869700	10934.850001998346	-114761157.34245503	-114754759.53829186	299.11719098447423	17.102397605968687	1.0005302063162564	1.36
21869800	10934.900001998356	-114761287.40856779	-114754863.28858964	300.3475369672482	17.09772694646899	1.0008035254497003	1.36
21869900	10934.950001998366	-114761093.36853634	-114754882.06286575	290.39780792658854	17.09772694646899	1.0008035254497003	1.36
21870000	10935.000001998376	-114761044.02223538	-114754913.7634495	286.6086146542049	17.10539967176871	1.0003546092783675	1.36
21870100	10935.050001998387	-114761223.25437033	-114754841.19536275	298.38105611802524	17.10539967176871	1.0003546092783675	1.36
21870200	10935.100001998397	-114761030.91697156	-114754798.24720977	291.39664546346916	17.17042332242067	0.9965663096295836	1.36
21870300	10935.150001998407	-114760921.2173502	-114754736.74696726	289.14317498481023	17.17042332242067	0.9965663096295836	1.36
21870400	10935.200001998417	-114761027.7070082	-114754699.75707561	295.85128901293194	17.229336574796587	0.9931586936570437	1.36
21870500	10935.250001998427	-114761116.04359731	-114754783.03548685	296.0877745192647	17.210874044138656	0.9942240795742731	1.36
21870600	10935.300001998437	-114761104.8312604	-114754895.99419205	290.28239311472237	17.210874044138656	0.9942240795742731	1.36
21870700	10935.350001998448	-114761085.24096921	-114754919.95611858	288.24619183432554	17.210874044138656	0.9942240795742731	1.36
21870800	10935.400001998458	-114761193.03764819	-114754879.19959034	295.19151509226015	17.178406332757916	0.9961031933778535	1.36
21870900	10935.450001998468	-114761057.69337417	-114754893.4177208	288.19900873259627	17.19940540407333	0.9948870326150923	1.36
21871000	10935.500001998478	-114761119.3036381	-114754815.1467852	294.73888872954154	17.197807765056957	0.9949794554611844	1.36
21871100	10935.550001998488	-114761116.64452648	-114754777.4807999	296.37556866763686	17.167097388423766	0.9967593832572548	1.36
21871200	10935.600001998499	-114760944.38817774	-114754777.88759246	288.30303120064667	17.167097388423766	0.9967593832572548	1.36
21871300	10935.650001998509	-114761111.64179108	-114754743.82510547	297.71518338488005	17.1437252280336	0.9981182722890153	1.36
21871400	10935.700001998519	-114761124.52170646	-114754785.49807532	296.3690187714473	17.094525764647642	1.0009909394848433	1.36
21871500	10935.75000199853	-114761022.54903276	-114754755.12823294	293.021364291079	17.17262437616002	0.9964385774929997	1.36
21871600	10935.80000199854	-114760950.14207461	-114754651.75755838	294.4690140845261	17.182397885220496	0.9958717938851241	1.36
21871700	10935.85000199855	-114761072.5413326	-114754674.8908144	299.11000760544255	17.104353294437423	1.0004158070546516	1.36
21871800	10935.90000199856	-114761084.40467611	-114754637.167253	301.4283492306657	17.129651574940407	0.998938322261936	1.36
21871900	10935.95000199857	-114760985.8422755	-114754652.71727973	296.09323926977913	17.14646752665454	0.9979586395041645	1.36
21872000	10936.00000199858	-114761017.18573986	-114754651.96952008	297.59360354105877	17.14646752665454	0.9979586395041645	1.36
21872100	10936.05000199859	-114761120.71582167	-114754671.11888234	301.53866393363745	17.14646752665454	0.9979586395041645	1.36
21872200	10936.1000019986	-114761233.04951592	-114754629.14258644	308.7531346513147	17.05360249581433	1.00339300211802	1.36
21872300	10936.15000199861	-114761021.11681822	-114754690.3999483	295.9806519161746	17.051373554073685	1.0035241648385833	1.36
21872400	10936.20000199862	-114760985.60190383	-114754603.93177423	298.36287486610615	16.98997993026637	1.007150418978407	1.36
21872500	10936.250001998631	-114761055.33973488	-114754653.32598571	299.3140021881767	16.98997993026637	1.007150418978407	1.36
21872600	10936.300001998641	-114760960.33783966	-114754651.45070355	294.9600441439588	16.976356483072433	1.0079586525097295	1.36
21872700	10936.350001998651	-114761031.57799366	-114754689.67727798	296.5035313980226	16.954338294372914	1.0092676640103222	1.36
21872800	10936.400001998662	-114761028.94392076	-114754688.68002498	296.42700499010095	16.954338294372914	1.0092676640103222	1.36
21872900	10936.450001998672	-114761004.70644394	-114754696.97767122	294.90588706095616	16.954338294372914	1.0092676640103222	1.36
21873000	10936.500001998682	-114760901.24146278	-114754670.42234813	291.3101219685542	17.071333104601717	1.0023508592067696	1.36
21873100	10936.550001998692	-114761075.77132693	-114754643.63693044	300.7222358861996	17.05412496879413	1.00336226200484	1.36
21873200	10936.600001998702	-114761125.45314668	-114754658.9800865	302.32767493411376	17.05412496879413	1.00336226200484	1.36
21873300	10936.650001998712	-114760911.73268467	-114754689.93610208	290.8882906066768	17.016667274893635	1.005570898741655	1.36
21873400	10936.700001998723	-114760837.56800868	-114754601.70147306	291.5461045562776	16.933441653606174	1.0105131464257542	1.36
21873500	10936.750001998733	-114761006.58935535	-114754677.61369476	295.8992449788261	16.954654131952484	1.0092488629983016	1.36
21873600	10936.800001998743	-114760992.46251194	-114754725.40364689	293.004442718131	16.971977616394422	1.0082187115703793	1.36
21873700	10936.850001998753	-114761134.65737858	-114754714.16255055	300.1780499544225	16.971977616394422	1.0082187115703793	1.36
21873800	10936.900001998763	-114761170.44271111	-114754623.43964384	306.09270257459906	16.971977616394422	1.0082187115703793	1.36
21873900	10936.950001998774	-114761061.99502553	-114754578.58573616	303.1194961861775	16.932703226278367	1.0105572144350057	1.36
21874000	10937.000001998784	-114760981.34532216	-114754533.68392208	301.4481714695906	16.932703226278367	1.0105572144350057	1.36
21874100	10937.050001998794	-114760949.08043306	-114754548.54344113	299.2449592058656	16.928293664025258	1.0108204491730024	1.36
21874200	10937.100001998804	-114760974.17924172	-114754533.59912455	301.11709952720315	17.009144591121938	1.0060156355031498	1.36
21874300	10937.150001998814	-114760919.11409807	-114754477.01779042	301.18798613503725	17.00207445396041	1.0064339767208001	1.36
21874400	10937.200001998825	-114760963.14217582	-114754536.99045502	300.4425272394505	17.075780337788412	1.0020898059537062	1.36
21874500	10937.250001998835	-114760683.9955496	-114754585.9051891	285.10464097986755	16.949648998416826	1.0095468883633394	1.36
21874600	10937.300001998845	-114761014.28625657	-114754647.51553297	297.66628141648675	16.969348354641003	1.0083749268145956	1.36
21874700	10937.350001998855	-114761029.19430792	-114754646.67336985	298.4026528010332	17.011444817923955	1.0058796056624866	1.36
21874800	10937.400001998865	-114760946.02570975	-114754572.84857559	297.9658009833742	17.011444817923955	1.0058796056624866	1.36
21874900	10937.450001998875	-114761073.7832529	-114754588.49502343	303.2073424638982	16.974728996174115	1.0080552926093374	1.36
21875000	10937.500001998886	-114760914.58709827	-114754668.72649504	292.0133582192595	16.974728996174115	1.0080552926093374	1.36
21875100	10937.550001998896	-114760991.9116602	-114754569.04287934	300.2890396128684	17.093990449380467	1.0010222865090386	1.36
21875200	10937.600001998906	-114760856.02654992	-114754578.44229028	293.49653756503545	16.975848253528397	1.0079888291676922	1.36
21875300	10937.650001998916	-114761005.21222599	-114754537.95883067	302.3641580224694	16.955985472506747	1.0091696193623105	1.36
21875400	10937.700001998926	-114760651.73566826	-114754445.5583196	290.15804296829253	16.955985472506747	1.0091696193623105	1.36
21875500	10937.750001998937	-114760894.02530491	-114754542.74319027	296.94214090112195	16.989839293958653	1.0071587558386792	1.36
21875600	10937.800001998947	-114760901.03614531	-114754534.60670656	297.6503252912378	17.001603794445533	1.0064618380762913	1.36
21875700	10937.850001998957	-114761137.00601012	-114754621.83742611	304.6043417293679	17.018629800956727	1.0054549399882096	1.36
21875800	10937.900001998967	-114760925.0132195	-114754685.42727779	291.7199983288656	17.018629800956727	1.0054549399882096	1.36
21875900	10937.950001998977	-114760941.84925196	-114754662.7913114	293.5654367196018	17.065828180474465	1.0026741875193756	1.36
21876000	10938.000001998987	-114761061.66952223	-114754709.12424584	297.00119763152645	17.065828180474465	1.0026741875193756	1.36
21876100	10938.050001998998	-114761097.1593979	-114754756.79373452	296.4317629416214	17.045137348843003	1.0038913183861202	1.36
21876200	10938.100001999008	-114761163.54704879	-114754840.60144326	295.6173211992604	17.045137348843003	1.0038913183861202	1.36
21876300	10938.150001999018	-114761042.08924653	-114754778.71937063	292.83197103109524	17.082237328866338	1.0017110215584448	1.36
21876400	10938.200001999028	-114761040.13121895	-114754717.2497062	295.6143246631875	17.09230067438592	1.0011212493380308	1.36
21876500	10938.250001999038	-114761090.73446345	-114754750.62504168	296.4197828513471	17.08094708248042	1.0017866879731383	1.36
21876600	10938.300001999049	-114760973.25781697	-114754617.86944786	297.13412103575513	17.08094708248042	1.0017866879731383	1.36
21876700	10938.350001999059	-114760779.98897798	-114754548.0912753	291.36054930487495	17.023774081860136	1.0051511094379364	1.36
21876800	10938.400001999069	-114760919.85023631	-114754630.49188931	294.04701267311845	17.023774081860136	1.0051511094379364	1.36
21876900	10938.45000199908	-114761082.38154788	-114754630.86827476	301.62825848308233	17.049315408750818	1.0036453074485197	1.36
21877000	10938.50000199909	-114760922.72468089	-114754613.93775852	294.955358839907	16.994411068477042	1.0068878136614325	1.36
21877100	10938.5500019991	-114761000.08930475	-114754583.8118381	299.98087522660376	16.994411068477042	1.0068878136614325	1.36
21877200	10938.60000199911	-114761168.95541139	-114754565.15532659	308.7481393315276	17.04849643026473	1.0036935207274928	1.36
21877300	10938.65000199912	-114761044.23756833	-114754572.7926916	302.56012278066635	17.121903054982933	0.9993903919589477	1.36
21877400	10938.70000199913	-114760828.51400907	-114754576.20610671	292.3147894536315	17.14898192182818	0.9978123181424592	1.36
21877500	10938.75000199914	-114760996.61393102	-114754675.91813971	295.51213540463385	17.143089488552814	0.9981552868068833	1.36
